"date","geo_level","category_id","subcategory_id","care_labor_force","total_population","care_labor_force_proportion","type"
2012-01-01,"state33","gender_parent","Non-Mothers",164713.914772436,275126.518912546,0.598684254151428,"Unpaid"
2012-01-01,"state33","gender_parent","Other",33938.5347907627,73905.5449947638,0.459214999269233,"Unpaid"
2012-01-01,"state34","gender_parent","Fathers",761958.354045801,1084516.60271844,0.702578782229689,"Unpaid"
2012-01-01,"state34","gender_parent","Mothers",1020504.1922427,1104057.56820249,0.924321540500994,"Unpaid"
2012-01-01,"state34","gender_parent","Non-Fathers",612945.205151075,1676970.25356436,0.365507500117115,"Unpaid"
2012-01-01,"state34","gender_parent","Non-Mothers",983001.771243662,1582235.64952107,0.621273937002502,"Unpaid"
2012-01-01,"state34","gender_parent","Other",391702.847116576,756157.803922902,0.518017330621261,"Unpaid"
2012-01-01,"state35","gender_parent","Fathers",149088.212311168,218366.001888967,0.682744616934348,"Unpaid"
2012-01-01,"state35","gender_parent","Mothers",227871.506834138,239535.583571947,0.951305452977487,"Unpaid"
2012-01-01,"state35","gender_parent","Non-Fathers",152721.001484093,323345.545428277,0.472315155236825,"Unpaid"
2012-01-01,"state35","gender_parent","Non-Mothers",226494.782011313,364972.552872105,0.620580315503018,"Unpaid"
2012-01-01,"state35","gender_parent","Other",135766.172680822,187135.924313252,0.725494974730555,"Unpaid"
2012-01-01,"state36","gender_parent","Fathers",1282666.69429349,1777936.41232758,0.721435640442445,"Unpaid"
2012-01-01,"state36","gender_parent","Mothers",1909776.73637315,2049815.19292572,0.931682398961688,"Unpaid"
2012-01-01,"state36","gender_parent","Non-Fathers",1634084.67813496,3747875.63654521,0.436002908474642,"Unpaid"
2012-01-01,"state36","gender_parent","Non-Mothers",2197737.41039229,3648404.96463281,0.602383077453541,"Unpaid"
2012-01-01,"state36","gender_parent","Other",1058782.44177937,1663869.77165745,0.63633732628286,"Unpaid"
2012-01-01,"state37","gender_parent","Fathers",635685.067902263,948779.750604866,0.670002777248356,"Unpaid"
2012-01-01,"state37","gender_parent","Mothers",1115535.10378037,1249725.17590919,0.892624334761278,"Unpaid"
2012-01-01,"state37","gender_parent","Non-Fathers",896384.900792533,2013275.40765713,0.445237098403573,"Unpaid"
2012-01-01,"state37","gender_parent","Non-Mothers",1408275.30838639,2054259.01815758,0.685539309278262,"Unpaid"
2012-01-01,"state37","gender_parent","Other",482028.601410211,724095.095157657,0.665697923703321,"Unpaid"
2012-01-01,"state38","gender_parent","Fathers",66910.1871022992,92560.9628901255,0.722876956041662,"Unpaid"
2012-01-01,"state38","gender_parent","Mothers",81939.7786947721,85091.4042217375,0.962961881334656,"Unpaid"
2012-01-01,"state38","gender_parent","Non-Fathers",83491.7439901896,238113.11920713,0.350638991535623,"Unpaid"
2012-01-01,"state38","gender_parent","Non-Mothers",80409.5438592636,152570.150820422,0.527033259303171,"Unpaid"
2012-01-01,"state38","gender_parent","Other",28197.4334655688,28197.4334655688,1,"Unpaid"
2012-01-01,"state39","gender_parent","Fathers",885578.704050497,1176201.67852752,0.752913994442813,"Unpaid"
2012-01-01,"state39","gender_parent","Mothers",1383309.11364853,1459062.19539538,0.948080978325721,"Unpaid"
2012-01-01,"state39","gender_parent","Non-Fathers",1211874.27722931,2820033.11835435,0.429737604619518,"Unpaid"
2012-01-01,"state39","gender_parent","Non-Mothers",1696152.20677845,2486318.83114895,0.682194168152862,"Unpaid"
2012-01-01,"state39","gender_parent","Other",592674.644959235,981784.423646567,0.603670857557415,"Unpaid"
2012-01-01,"state40","gender_parent","Fathers",274612.102767854,371955.253617395,0.738293383672243,"Unpaid"
2012-01-01,"state40","gender_parent","Mothers",426512.922889651,465808.655284396,0.915639754759918,"Unpaid"
2012-01-01,"state40","gender_parent","Non-Fathers",383163.598795368,960701.80481788,0.398837180146657,"Unpaid"
2012-01-01,"state40","gender_parent","Non-Mothers",528635.687629058,820392.081750545,0.644369563515362,"Unpaid"
2012-01-01,"state40","gender_parent","Other",114508.746092061,173275.327669941,0.660848532978564,"Unpaid"
2012-01-01,"state41","gender_parent","Fathers",419975.835203062,535000.514380002,0.785000806381956,"Unpaid"
2012-01-01,"state41","gender_parent","Mothers",409346.850730613,484319.559239078,0.845199915885586,"Unpaid"
2012-01-01,"state41","gender_parent","Non-Fathers",431857.295207469,978298.105468114,0.441437321398906,"Unpaid"
2012-01-01,"state41","gender_parent","Non-Mothers",621691.24195302,967690.34056701,0.642448535332847,"Unpaid"
2012-01-01,"state41","gender_parent","Other",143232.431488449,223846.536924656,0.639868873810897,"Unpaid"
2012-01-01,"state42","gender_parent","Fathers",1112299.61311138,1564168.19245991,0.71111253794396,"Unpaid"
2012-01-01,"state42","gender_parent","Mothers",1431358.52281327,1575261.43464016,0.908648235357987,"Unpaid"
2012-01-01,"state42","gender_parent","Non-Fathers",1403893.01662679,3567432.18786102,0.393530400214431,"Unpaid"
2012-01-01,"state42","gender_parent","Non-Mothers",2062326.03529265,3158699.81633031,0.652903458768236,"Unpaid"
2012-01-01,"state42","gender_parent","Other",566852.050810724,1149730.04863863,0.493030560940736,"Unpaid"
2012-01-01,"state44","gender_parent","Fathers",73113.9501473863,116664.08422317,0.626704873519809,"Unpaid"
2012-01-01,"state44","gender_parent","Mothers",144799.809051475,157337.877896767,0.920311186264257,"Unpaid"
2012-01-01,"state44","gender_parent","Non-Fathers",46267.2244921578,148626.163601516,0.311299325576387,"Unpaid"
2012-01-01,"state44","gender_parent","Non-Mothers",121979.461222131,182653.474545857,0.667819002761466,"Unpaid"
2012-01-01,"state44","gender_parent","Other",51400.8924184301,108548.571359148,0.473528962885778,"Unpaid"
2012-01-01,"state45","gender_parent","Fathers",341658.380435362,448418.050685372,0.761919329324865,"Unpaid"
2012-01-01,"state45","gender_parent","Mothers",417449.106478846,460558.03260324,0.906398492540176,"Unpaid"
2012-01-01,"state45","gender_parent","Non-Fathers",333835.469485188,938731.376566458,0.355624066499448,"Unpaid"
2012-01-01,"state45","gender_parent","Non-Mothers",728154.673306887,1118756.26016692,0.650860870443975,"Unpaid"
2012-01-01,"state45","gender_parent","Other",216984.898594377,327389.575266517,0.662772778936949,"Unpaid"
2012-01-01,"state46","gender_parent","Fathers",109841.520406989,130724.73027493,0.840250503297877,"Unpaid"
2012-01-01,"state46","gender_parent","Mothers",133596.692255464,133596.692255464,1,"Unpaid"
2012-01-01,"state46","gender_parent","Non-Fathers",79962.8511836636,218197.081989925,0.366470763286173,"Unpaid"
2012-01-01,"state46","gender_parent","Non-Mothers",104385.044913938,182578.423743641,0.57172716673524,"Unpaid"
2012-01-01,"state46","gender_parent","Other",22770.8906283288,33456.704336749,0.680607701198982,"Unpaid"
2012-01-01,"state47","gender_parent","Fathers",435175.513854389,552289.942807998,0.787947561822028,"Unpaid"
2012-01-01,"state47","gender_parent","Mothers",781739.473478916,849489.791923493,0.920245871005501,"Unpaid"
2012-01-01,"state47","gender_parent","Non-Fathers",572179.457966758,1368808.51835775,0.418012782864062,"Unpaid"
2012-01-01,"state47","gender_parent","Non-Mothers",961494.949013079,1451136.05881952,0.662580840142064,"Unpaid"
2012-01-01,"state47","gender_parent","Other",261026.80890377,456821.736949415,0.571397522908754,"Unpaid"
2012-01-01,"state48","gender_parent","Fathers",2002399.58529719,2761342.57408792,0.72515435212112,"Unpaid"
2012-01-01,"state48","gender_parent","Mothers",3216807.6479384,3404775.75479221,0.944792808575059,"Unpaid"
2012-01-01,"state48","gender_parent","Non-Fathers",1863412.33705703,5004770.86184601,0.372327203081922,"Unpaid"
2012-01-01,"state48","gender_parent","Non-Mothers",3056003.34345781,4836239.65774674,0.63189658902918,"Unpaid"
2012-01-01,"state48","gender_parent","Other",955193.9425577,1610245.87965263,0.593197569779689,"Unpaid"
2012-01-01,"state49","gender_parent","Fathers",374568.287832161,496151.444432769,0.754947490398602,"Unpaid"
2012-01-01,"state49","gender_parent","Mothers",402696.76066599,435297.257392426,0.925107507174009,"Unpaid"
2012-01-01,"state49","gender_parent","Non-Fathers",301457.608920522,682366.04618566,0.441782838706046,"Unpaid"
2012-01-01,"state49","gender_parent","Non-Mothers",329293.904659618,577504.131517861,0.570201816208882,"Unpaid"
2012-01-01,"state49","gender_parent","Other",175976.633581791,233310.180755805,0.754260414233605,"Unpaid"
2012-01-01,"state50","gender_parent","Fathers",30574.0517570164,52646.2984727408,0.58074456598021,"Unpaid"
2012-01-01,"state50","gender_parent","Mothers",56367.8427589973,75567.0105468608,0.745931886825697,"Unpaid"
2012-01-01,"state50","gender_parent","Non-Fathers",49349.1221342685,112901.724869093,0.437098035406349,"Unpaid"
2012-01-01,"state50","gender_parent","Non-Mothers",52223.2115519271,119404.342720442,0.437364423789809,"Unpaid"
2012-01-01,"state50","gender_parent","Other",49874.642880811,56374.1360261732,0.884707889051379,"Unpaid"
2012-01-01,"state51","gender_parent","Fathers",633106.288757378,870577.844143574,0.727225363034815,"Unpaid"
2012-01-01,"state51","gender_parent","Mothers",899301.34310986,958422.035555449,0.938314552198995,"Unpaid"
2012-01-01,"state51","gender_parent","Non-Fathers",716914.428391711,1823006.46875024,0.393259399064661,"Unpaid"
2012-01-01,"state51","gender_parent","Non-Mothers",1052479.30596112,1861435.64805732,0.565412673309193,"Unpaid"
2012-01-01,"state51","gender_parent","Other",380106.737855877,645623.412424718,0.588743732864858,"Unpaid"
2012-01-01,"state53","gender_parent","Fathers",655473.656698288,815850.989200106,0.80342325421575,"Unpaid"
2012-01-01,"state53","gender_parent","Mothers",920169.812620562,1023868.48619952,0.898718756386503,"Unpaid"
2012-01-01,"state53","gender_parent","Non-Fathers",729651.699265071,1651364.18092889,0.441847841736909,"Unpaid"
2012-01-01,"state53","gender_parent","Non-Mothers",897540.605257944,1512565.60783005,0.593389536699549,"Unpaid"
2012-01-01,"state53","gender_parent","Other",255986.874803576,414825.259549875,0.617095678024397,"Unpaid"
2012-01-01,"state54","gender_parent","Fathers",118247.51860727,206179.14960466,0.573518315668702,"Unpaid"
2012-01-01,"state54","gender_parent","Mothers",223848.235786213,235485.745970301,0.950580829696778,"Unpaid"
2012-01-01,"state54","gender_parent","Non-Fathers",196018.842634432,508667.353517376,0.385357623757421,"Unpaid"
2012-01-01,"state54","gender_parent","Non-Mothers",354116.537264923,484648.030782867,0.730667442706633,"Unpaid"
2012-01-01,"state54","gender_parent","Other",85627.4102105348,138125.5102737,0.619924661569476,"Unpaid"
2012-01-01,"state55","gender_parent","Fathers",542151.964374849,759263.998055894,0.714049350111471,"Unpaid"
2012-01-01,"state55","gender_parent","Mothers",751007.700530501,803647.025717581,0.934499446271106,"Unpaid"
2012-01-01,"state55","gender_parent","Non-Fathers",764131.167794142,1601300.67221084,0.477194059213842,"Unpaid"
2012-01-01,"state55","gender_parent","Non-Mothers",994398.304388604,1421060.48007108,0.699757904982949,"Unpaid"
2012-01-01,"state55","gender_parent","Other",309861.001233901,593708.428218993,0.52190770167003,"Unpaid"
2012-01-01,"state56","gender_parent","Fathers",49397.3352688581,67707.6385413655,0.729568130465503,"Unpaid"
2012-01-01,"state56","gender_parent","Mothers",58136.1164409562,66265.0847569649,0.877326523525583,"Unpaid"
2012-01-01,"state56","gender_parent","Non-Fathers",31786.3603987238,159709.11159171,0.199026593297847,"Unpaid"
2012-01-01,"state56","gender_parent","Non-Mothers",99328.1693030893,156551.259939134,0.634476971579195,"Unpaid"
2013-01-01,"state01","gender_parent","Fathers",279196.078568821,382295.180582096,0.730315454523143,"Unpaid"
2013-01-01,"state01","gender_parent","Mothers",453736.54698483,536583.515746272,0.845602844048945,"Unpaid"
2013-01-01,"state01","gender_parent","Non-Fathers",482819.494592922,1070769.3927502,0.450908942543486,"Unpaid"
2013-01-01,"state01","gender_parent","Non-Mothers",678502.814953025,1091867.62777528,0.621414902038535,"Unpaid"
2013-01-01,"state01","gender_parent","Other",182213.197087324,357650.215852706,0.509473191992609,"Unpaid"
2013-01-01,"state02","gender_parent","Fathers",21488.8539835342,28905.6246831441,0.74341427383388,"Unpaid"
2013-01-01,"state02","gender_parent","Mothers",73388.0353441019,78144.3244112279,0.939134555158524,"Unpaid"
2013-01-01,"state02","gender_parent","Non-Fathers",41317.6090816795,112973.183244275,0.365729351826274,"Unpaid"
2013-01-01,"state02","gender_parent","Non-Mothers",74275.7972316838,116213.892107289,0.639130106434367,"Unpaid"
2013-01-01,"state02","gender_parent","Other",20546.1459681003,35920.7228511414,0.571985871588534,"Unpaid"
2013-01-01,"state04","gender_parent","Fathers",450123.080194506,627317.387605764,0.71753643225554,"Unpaid"
2013-01-01,"state04","gender_parent","Mothers",684037.115270642,738442.655991179,0.926323946376701,"Unpaid"
2013-01-01,"state04","gender_parent","Non-Fathers",563210.172625102,1225575.79961451,0.459547400333994,"Unpaid"
2013-01-01,"state04","gender_parent","Non-Mothers",763912.471093184,1322607.5391075,0.577580611409997,"Unpaid"
2013-01-01,"state04","gender_parent","Other",229968.004466449,387373.507713918,0.593659607296337,"Unpaid"
2013-01-01,"state05","gender_parent","Fathers",198808.687738854,281112.532661215,0.707221004545001,"Unpaid"
2013-01-01,"state05","gender_parent","Mothers",297981.964685658,336867.211826326,0.884568026285933,"Unpaid"
2013-01-01,"state05","gender_parent","Non-Fathers",203089.762097252,646607.000063885,0.314085313145676,"Unpaid"
2013-01-01,"state05","gender_parent","Non-Mothers",482760.834179728,740777.827904428,0.651694497316962,"Unpaid"
2013-01-01,"state05","gender_parent","Other",103493.741763891,163567.768597856,0.632726989253843,"Unpaid"
2013-01-01,"state06","gender_parent","Fathers",2849639.40935671,3779919.26567542,0.753888961394924,"Unpaid"
2013-01-01,"state06","gender_parent","Mothers",4143776.9402784,4421145.95001504,0.937263095841544,"Unpaid"
2013-01-01,"state06","gender_parent","Non-Fathers",3124273.6082983,7388629.09133598,0.422848889784151,"Unpaid"
2013-01-01,"state06","gender_parent","Non-Mothers",4041011.64154736,6539121.99793119,0.617974652074977,"Unpaid"
2013-01-01,"state06","gender_parent","Other",1503786.17167693,2560497.11433132,0.587302427821578,"Unpaid"
2013-01-01,"state08","gender_parent","Fathers",401626.194278754,546827.978911889,0.734465334195104,"Unpaid"
2013-01-01,"state08","gender_parent","Mothers",627614.138752194,683753.66736044,0.91789509689218,"Unpaid"
2013-01-01,"state08","gender_parent","Non-Fathers",565541.499519895,1370774.97633301,0.412570632878627,"Unpaid"
2013-01-01,"state08","gender_parent","Non-Mothers",751977.714823178,1164285.69144827,0.645870442578216,"Unpaid"
2013-01-01,"state08","gender_parent","Other",155784.105674081,294480.805446615,0.529012766851868,"Unpaid"
2013-01-01,"state09","gender_parent","Fathers",202544.132526104,266989.688166797,0.758621555449616,"Unpaid"
2013-01-01,"state09","gender_parent","Mothers",394903.964008301,449101.218543121,0.879320624623032,"Unpaid"
2013-01-01,"state09","gender_parent","Non-Fathers",346065.974623082,743639.834900343,0.465367720207538,"Unpaid"
2013-01-01,"state09","gender_parent","Non-Mothers",482980.799752279,848551.048149769,0.569182962893511,"Unpaid"
2013-01-01,"state09","gender_parent","Other",171395.641464754,235140.647313935,0.728906904963668,"Unpaid"
2013-01-01,"state10","gender_parent","Fathers",61795.6891683901,87497.3675430477,0.706257695558525,"Unpaid"
2013-01-01,"state10","gender_parent","Mothers",104054.424576415,109095.67674656,0.953790541289221,"Unpaid"
2013-01-01,"state10","gender_parent","Non-Fathers",80090.4946564274,217757.909652792,0.367796029931263,"Unpaid"
2013-01-01,"state10","gender_parent","Non-Mothers",155763.271597187,245413.334578576,0.634697669809443,"Unpaid"
2013-01-01,"state10","gender_parent","Other",23063.1620641019,66946.2394613178,0.344502727108788,"Unpaid"
2013-01-01,"state11","gender_parent","Fathers",18205.0629491595,19792.9905815167,0.919773233568852,"Unpaid"
2013-01-01,"state11","gender_parent","Mothers",35713.9298524142,40412.8298235666,0.883727519412358,"Unpaid"
2013-01-01,"state11","gender_parent","Non-Fathers",49720.4150307458,175079.215960376,0.283988106515158,"Unpaid"
2013-01-01,"state11","gender_parent","Non-Mothers",98405.5161358279,165134.951331603,0.59590968079327,"Unpaid"
2013-01-01,"state11","gender_parent","Other",24268.9091768888,75789.6200014904,0.320214155664213,"Unpaid"
2013-01-01,"state12","gender_parent","Fathers",1096930.25162564,1601188.73419817,0.68507242662743,"Unpaid"
2013-01-01,"state12","gender_parent","Mothers",1767032.11845331,1905373.02352411,0.927394319451985,"Unpaid"
2013-01-01,"state12","gender_parent","Non-Fathers",1858060.4351064,4246795.83053889,0.437520547078107,"Unpaid"
2013-01-01,"state12","gender_parent","Non-Mothers",2648826.77777104,4009200.28574972,0.660687066990894,"Unpaid"
2013-01-01,"state12","gender_parent","Other",749235.521682585,1194021.03056505,0.627489384611611,"Unpaid"
2013-01-01,"state13","gender_parent","Fathers",840984.937231952,1229892.32155425,0.683787452359385,"Unpaid"
2013-01-01,"state13","gender_parent","Mothers",1218175.71544687,1319228.36670974,0.923400183157895,"Unpaid"
2013-01-01,"state13","gender_parent","Non-Fathers",777383.6675529,1682682.18836852,0.461990786451856,"Unpaid"
2013-01-01,"state13","gender_parent","Non-Mothers",1280076.15279919,1822691.52397798,0.702299942672396,"Unpaid"
2013-01-01,"state13","gender_parent","Other",422728.81010987,747311.309223419,0.565666282434767,"Unpaid"
2013-01-01,"state15","gender_parent","Fathers",38775.9510079047,62366.2709842964,0.621745542837863,"Unpaid"
2013-01-01,"state15","gender_parent","Mothers",96951.0310454657,105436.585926041,0.919519825058376,"Unpaid"
2013-01-01,"state15","gender_parent","Non-Fathers",72093.1625639403,197762.16334935,0.364544771067187,"Unpaid"
2013-01-01,"state15","gender_parent","Non-Mothers",94020.9028381014,148321.006493618,0.633901461841464,"Unpaid"
2013-01-01,"state15","gender_parent","Other",74955.0365002055,101933.936601027,0.735329557550415,"Unpaid"
2013-01-01,"state16","gender_parent","Fathers",135276.603984991,168165.110737739,0.804427288107109,"Unpaid"
2013-01-01,"state16","gender_parent","Mothers",194277.817136675,217140.583115046,0.894709843501441,"Unpaid"
2013-01-01,"state16","gender_parent","Non-Fathers",163789.781486372,395288.936911971,0.414354580135509,"Unpaid"
2013-01-01,"state16","gender_parent","Non-Mothers",254305.241085558,376422.523221025,0.675584550333183,"Unpaid"
2013-01-01,"state16","gender_parent","Other",42506.7900679847,70594.0306056707,0.602130090933923,"Unpaid"
2013-01-01,"state17","gender_parent","Fathers",1027623.00369757,1349446.49737803,0.761514447363592,"Unpaid"
2013-01-01,"state17","gender_parent","Mothers",1555787.63653832,1716120.06165656,0.906572722561458,"Unpaid"
2013-01-01,"state17","gender_parent","Non-Fathers",1088047.30609264,2716927.98152289,0.400469689845356,"Unpaid"
2013-01-01,"state17","gender_parent","Non-Mothers",1635914.44722657,2589158.01118164,0.631832603557467,"Unpaid"
2013-01-01,"state17","gender_parent","Other",710175.018530242,1115818.52174955,0.636461041547078,"Unpaid"
2013-01-01,"state18","gender_parent","Fathers",561906.770481078,741195.896133997,0.758108313081505,"Unpaid"
2013-01-01,"state18","gender_parent","Mothers",828262.856384219,916831.91050232,0.903396627993047,"Unpaid"
2013-01-01,"state18","gender_parent","Non-Fathers",763982.716424124,1601881.3682315,0.476928399053403,"Unpaid"
2013-01-01,"state18","gender_parent","Non-Mothers",1104316.921111,1646920.35518557,0.670534502554356,"Unpaid"
2013-01-01,"state18","gender_parent","Other",373948.338328467,520597.61280355,0.718305902930789,"Unpaid"
2013-01-01,"state19","gender_parent","Fathers",256540.949932973,307579.762320728,0.834063164615706,"Unpaid"
2013-01-01,"state19","gender_parent","Mothers",418301.148041004,481248.71438241,0.869199512725583,"Unpaid"
2013-01-01,"state19","gender_parent","Non-Fathers",334594.401674379,822742.542637245,0.406681779942799,"Unpaid"
2013-01-01,"state19","gender_parent","Non-Mothers",446486.357271489,778880.758656983,0.573240964433839,"Unpaid"
2013-01-01,"state19","gender_parent","Other",162801.381589174,246378.637133839,0.660777182157786,"Unpaid"
2013-01-01,"state20","gender_parent","Fathers",243676.207377375,302963.466126626,0.804308884146213,"Unpaid"
2013-01-01,"state20","gender_parent","Mothers",347134.893698911,365906.376711091,0.948698672100482,"Unpaid"
2013-01-01,"state20","gender_parent","Non-Fathers",248862.805240666,611244.995877337,0.407140846827656,"Unpaid"
2013-01-01,"state20","gender_parent","Non-Mothers",464693.818876186,734841.475201964,0.632372878447653,"Unpaid"
2013-01-01,"state20","gender_parent","Other",126641.408046725,210982.26877846,0.600246687932359,"Unpaid"
2013-01-01,"state21","gender_parent","Fathers",332370.01505791,415729.973424476,0.799485330153348,"Unpaid"
2013-01-01,"state21","gender_parent","Mothers",653575.410704953,695731.414922816,0.939407645948343,"Unpaid"
2013-01-01,"state21","gender_parent","Non-Fathers",475256.134677192,1226074.69337056,0.387624128649684,"Unpaid"
2013-01-01,"state21","gender_parent","Non-Mothers",698258.785291984,1192720.3264481,0.585433793495737,"Unpaid"
2013-01-01,"state21","gender_parent","Other",214380.555193539,338106.640477101,0.634061948298404,"Unpaid"
2013-01-01,"state22","gender_parent","Fathers",267139.139295751,382996.990135276,0.697496706701002,"Unpaid"
2013-01-01,"state22","gender_parent","Mothers",450604.007069071,503612.294948185,0.894743856711107,"Unpaid"
2013-01-01,"state22","gender_parent","Non-Fathers",348402.845883944,867360.342354487,0.401681779614445,"Unpaid"
2013-01-01,"state22","gender_parent","Non-Mothers",467352.602976853,911862.075216745,0.512525540516383,"Unpaid"
2013-01-01,"state22","gender_parent","Other",201233.623921957,328226.21150269,0.61309431382907,"Unpaid"
2013-01-01,"state23","gender_parent","Fathers",128059.770325647,148020.619089927,0.865148187549778,"Unpaid"
2013-01-01,"state23","gender_parent","Mothers",168065.764133162,182314.068178838,0.921847478979515,"Unpaid"
2013-01-01,"state23","gender_parent","Non-Fathers",138844.703625878,293809.771237354,0.472566664618219,"Unpaid"
2013-01-01,"state23","gender_parent","Non-Mothers",251410.785204361,389690.030998745,0.645155803857785,"Unpaid"
2013-01-01,"state23","gender_parent","Other",22767.468918309,61621.4989831753,0.369472818642813,"Unpaid"
2013-01-01,"state24","gender_parent","Fathers",434593.427386357,552180.246671291,0.787049935245271,"Unpaid"
2013-01-01,"state24","gender_parent","Mothers",633774.616331003,701041.012780987,0.904047844243603,"Unpaid"
2013-01-01,"state24","gender_parent","Non-Fathers",601613.760370143,1364791.63462807,0.440809970625365,"Unpaid"
2013-01-01,"state24","gender_parent","Non-Mothers",786874.552925328,1335990.04826267,0.588982346050096,"Unpaid"
2013-01-01,"state24","gender_parent","Other",294518.039419573,544481.719855817,0.540914467243388,"Unpaid"
2013-01-01,"state25","gender_parent","Fathers",580721.187014961,741537.030089653,0.783131743191234,"Unpaid"
2013-01-01,"state25","gender_parent","Mothers",711674.419599613,792572.368818869,0.897929889557198,"Unpaid"
2013-01-01,"state25","gender_parent","Non-Fathers",533535.267191492,1466735.74221779,0.363756913965125,"Unpaid"
2013-01-01,"state25","gender_parent","Non-Mothers",890495.666246319,1452011.72337704,0.613284074714792,"Unpaid"
2013-01-01,"state25","gender_parent","Other",540043.45813057,846175.310348353,0.638216988283723,"Unpaid"
2013-01-01,"state26","gender_parent","Fathers",857644.282850228,1149963.68680406,0.745801187195538,"Unpaid"
2013-01-01,"state26","gender_parent","Mothers",1136389.95492602,1225664.66794387,0.927162204024683,"Unpaid"
2013-01-01,"state26","gender_parent","Non-Fathers",1130178.23786667,2439816.37523808,0.463222662712224,"Unpaid"
2013-01-01,"state26","gender_parent","Non-Mothers",1574865.99281248,2472000.41166623,0.637081606208534,"Unpaid"
2013-01-01,"state26","gender_parent","Other",607802.15547765,963987.933783973,0.630508053240692,"Unpaid"
2013-01-01,"state27","gender_parent","Fathers",590147.183306026,768536.835476798,0.767884057164157,"Unpaid"
2013-01-01,"state27","gender_parent","Mothers",651644.600647748,722140.751892975,0.902378932278185,"Unpaid"
2013-01-01,"state27","gender_parent","Non-Fathers",601998.228392718,1355476.46933586,0.444122964884574,"Unpaid"
2013-01-01,"state27","gender_parent","Non-Mothers",952084.488239415,1614046.70138722,0.589874188535642,"Unpaid"
2013-01-01,"state27","gender_parent","Other",278474.669124265,413090.189627193,0.67412559319209,"Unpaid"
2013-01-01,"state28","gender_parent","Fathers",170964.388568021,229620.652101117,0.744551446063895,"Unpaid"
2013-01-01,"state28","gender_parent","Mothers",316070.50767457,334723.355254819,0.94427383901536,"Unpaid"
2013-01-01,"state28","gender_parent","Non-Fathers",167670.829520418,579145.468013826,0.28951418733439,"Unpaid"
2013-01-01,"state28","gender_parent","Non-Mothers",433890.618745881,648014.40863243,0.669569399948318,"Unpaid"
2013-01-01,"state28","gender_parent","Other",146493.615140627,217003.487660122,0.675074934141477,"Unpaid"
2013-01-01,"state29","gender_parent","Fathers",535929.402409518,707353.472442376,0.75765430338391,"Unpaid"
2013-01-01,"state29","gender_parent","Mothers",780234.926860424,879139.388512476,0.887498543525162,"Unpaid"
2013-01-01,"state29","gender_parent","Non-Fathers",705517.496200871,1440992.29907926,0.489605320341871,"Unpaid"
2013-01-01,"state29","gender_parent","Non-Mothers",957968.31545037,1450341.38341262,0.66051229483385,"Unpaid"
2013-01-01,"state29","gender_parent","Other",238306.904300648,409309.86836485,0.58221636642346,"Unpaid"
2013-01-01,"state30","gender_parent","Fathers",71717.5538810334,96116.6575006071,0.746151143266508,"Unpaid"
2013-01-01,"state30","gender_parent","Mothers",99829.3700528614,110408.896811397,0.904178675232961,"Unpaid"
2013-01-01,"state30","gender_parent","Non-Fathers",88623.5799110959,236801.418543809,0.374252740782042,"Unpaid"
2013-01-01,"state30","gender_parent","Non-Mothers",221449.70324317,282490.411837243,0.783919361379097,"Unpaid"
2013-01-01,"state30","gender_parent","Other",24255.192883103,32937.4011374208,0.736402753268418,"Unpaid"
2013-01-01,"state31","gender_parent","Fathers",149017.334407647,223692.362736146,0.666170863345112,"Unpaid"
2013-01-01,"state31","gender_parent","Mothers",231982.620478652,239516.349897392,0.968546074529074,"Unpaid"
2013-01-01,"state31","gender_parent","Non-Fathers",254082.750292895,496960.884882637,0.511273136421793,"Unpaid"
2013-01-01,"state31","gender_parent","Non-Mothers",251271.943826211,370852.763092516,0.677551764023198,"Unpaid"
2013-01-01,"state31","gender_parent","Other",93783.1634424247,128533.428581534,0.729640253725391,"Unpaid"
2013-01-01,"state32","gender_parent","Fathers",161350.58025826,217061.611397227,0.743340009408599,"Unpaid"
2013-01-01,"state32","gender_parent","Mothers",294100.548823347,318986.159433537,0.921985296621076,"Unpaid"
2013-01-01,"state32","gender_parent","Non-Fathers",226473.571183115,670595.496138128,0.337720089811737,"Unpaid"
2013-01-01,"state32","gender_parent","Non-Mothers",389157.396427399,643700.089302227,0.604563216465057,"Unpaid"
2013-01-01,"state32","gender_parent","Other",96373.9428346449,220330.379461819,0.437406512302338,"Unpaid"
2013-01-01,"state33","gender_parent","Fathers",103025.8644578,145672.511102896,0.707243004721922,"Unpaid"
2013-01-01,"state33","gender_parent","Mothers",181384.859775364,185159.36445541,0.979614832384267,"Unpaid"
2013-01-01,"state33","gender_parent","Non-Fathers",151099.017660179,382556.713655707,0.394971548705232,"Unpaid"
2013-01-01,"state33","gender_parent","Non-Mothers",154470.853042824,243322.660364876,0.634839569858338,"Unpaid"
2013-01-01,"state33","gender_parent","Other",34924.46385356,98059.8702807222,0.356154497793843,"Unpaid"
2013-01-01,"state34","gender_parent","Fathers",789298.308692841,1090957.80659133,0.723491141384268,"Unpaid"
2013-01-01,"state34","gender_parent","Mothers",1016654.34837131,1124098.9104202,0.904417163780781,"Unpaid"
2013-01-01,"state34","gender_parent","Non-Fathers",699752.22767753,1881159.33554579,0.371979244105076,"Unpaid"
2013-01-01,"state34","gender_parent","Non-Mothers",1051864.75445965,1669789.87628433,0.629938394883727,"Unpaid"
